ID,House_Type,Message,Area,Rooms,Price,Date,Location
848161454,Daire,KUŞADASI DAVUTLAR MERKEZDE 1+1 ARA KAT GENİŞ DAİRE,75,1+1,228.000 TL,07 Ağustos 2020,Davutlar
843686776,Daire,Davutlarda 3+1 Yazlik,100,2.5+1,240.000 TL,23 Temmuz 2020,Davutlar
841463449,Daire,Kuşadası davutlarda satılık daire,105,2+1,265.000 TL,15 Temmuz 2020,Davutlar
832623395,Daire,Kuşadasın da Satılık Daire,60,1+1,270.000 TL,16 Temmuz 2020,Davutlar
842894536,Daire,KUŞADASI DAVUTLAR MERKEZDE YENİ BİNA SATILIK 2+1,95,2+1,275.000 TL,20 Temmuz 2020,Davutlar
834818514,Yazlık,KUŞADASI GÜZELÇAMLIDA GENİŞ MERKEZDE VE DENİZE YAKIN SON 1+1,58,1+1,250.000 TL,23 Temmuz 2020,Güzelçamlı Mh.
849437199,Daire,KAÇIRILMAYACAK BÜYÜK FIRSAT HAVUZLU 2+1 DAİRE,85,2+1,290.000 TL,11 Ağustos 2020,Davutlar
849897880,Daire,KUŞADASI DAVUTLARDA SATILIK HAVUZLU SİTEDE 2+1 ARAKAT DAİRE,100,2+1,275.000 TL,13 Ağustos 2020,Davutlar
847705304,Daire,FİLİZ EMLAKTAN GENİŞ 2+1 DAİRE,110,2+1,328.000 TL,06 Ağustos 2020,Davutlar
847431394,Daire,kusadası davutlar merkezınde 4+2 dayre dubleksı.,210,4+2,545.000 TL,05 Ağustos 2020,Davutlar
829749153,Daire,GÜZELÇAMLIDA DENİZ VE ORMAN MANZARALI 4+1 APRTMAN DUBLEXSİ,165,4+1,600.000 TL,17 Temmuz 2020,Güzelçamlı Mh.
841248394,Yazlık,Aysel 'den Lüx Dublex Yazlik,190,2+1,615.000 TL,14 Temmuz 2020,Davutlar
805529619,Daire,MUSA DAN HAVUZLU YATIRIMLIK LUX DAIRE,60,1+1,215.000 TL,06 Ağustos 2020,Davutlar
827098342,Daire,DAVUTLAR MERKEZDE 2+1 EBEVEYN BANYOLU,135,3+1,225.000 TL,31 Temmuz 2020,Davutlar
843351646,Yazlık,DAVUTLARDA BAKIMLI GENIS BAHCELI DAG VE DENIZ MANZARALI TRIPLEX,220,3+1,499.000 TL,22 Temmuz 2020,Davutlar
849697777,Villa,sahibinden bakımlı deprem yönetmeliğine uygun villa,150,3+1,600.000 TL,12 Ağustos 2020,Güzelçamlı Mh.
799783891,Daire,Davutlar merkezde eşyalı1+1,60,1+1,250.000 TL,19 Temmuz 2020,Davutlar
795711570,Daire,KUŞADASI DAVUTLAR DA ARA KAT HAVUZLU SITE DE EŞYALI DAIRE,110,2+1,350.000 TL,08 Ağustos 2020,Davutlar
849082388,Daire,DAVUTLAR EMLAKTAN 5+1,175,5+1,449.999 TL,10 Ağustos 2020,Davutlar
673270272,Daire,KUŞADASI 2+1 ULTRA LÜKS HAVUZLU DAİRE,85,2+1,235.000 TL,08 Ağustos 2020,Davutlar
841488540,Villa,YENİ YUVAM'DAN SATILIK GÜZEL ÇAMLI SAHİLDE VİLLA,100,3+1,550.000 TL,15 Temmuz 2020,Güzelçamlı Mh.
829008905,Daire,Sizde cennetten bir yer alın,90,2+1,295.000 TL,20 Temmuz 2020,Güzelçamlı Mh.
839015630,Daire,Bahçeli Zemin Kat,100,2+1,362.000 TL,05 Ağustos 2020,Güzelçamlı Mh.
844461556,Yazlık,MİS**den**DENİZE YAKIN**3+1**HAV­UZLU**MASRAFSIZ VİLLA**,130,3+1,670.000 TL,26 Temmuz 2020,Davutlar
796669202,Müstakil Ev,TRIPLEX 5+1 VILLA KUŞADASI / DAVUTLAR SİTELER,200,5+1,700.000 TL,10 Ağustos 2020,Davutlar
848333638,Yazlık,DENİZE 500m 4+1 BAKIMLI TRPLEX,120,4+1,600.000 TL,08 Ağustos 2020,Güzelçamlı Mh.
848349758,Yazlık,KUŞADASI DAVUTLAR DA DENİZE 650METRE 3+1 BABAKIMLI YAZLIK,200,3+1,630.000 TL,08 Ağustos 2020,Davutlar
830430561,Daire,KUŞADASI GÜZELÇAMLI MAH. 2+1 BAHÇELİ SATILIK DAİRE,100,2+1,295.000 TL,10 Ağustos 2020,Güzelçamlı Mh.
845763689,Daire,KUŞADASI DAVUTLAR MERKEZDE SATILIK 3+1 DAİRE,145,3+1,320.000 TL,30 Temmuz 2020,Davutlar
827769499,Daire,KUŞADASI DAVUTLAR DA ULTRA LÜKS 2+1 DAİRELER,95,2+1,370.000 TL,02 Ağustos 2020,Davutlar
842948697,Daire,ACİL SATİLİK DENİZ MANZARALİ DAİRE,160,3+1,250.000 TL,20 Temmuz 2020,Davutlar
836664183,Yazlık,**MİS**DEN DENİZ MANZARALI GENİŞ BAHÇELİ TEK MÜSTAKİL YAZLIK,220,4+1,624.000 TL,30 Temmuz 2020,Davutlar
844184369,Müstakil Ev,4+1 müstakil villa,75,4+1,370.000 TL,25 Temmuz 2020,Davutlar
845317938,Daire,KUŞADASI GÜZELÇAMLIDA 3+1 LÜKS DUBLEX SIFIR DAİRE,180,3+1,635.000 TL,29 Temmuz 2020,Güzelçamlı Mh.
846847805,Yazlık,BLACK'den***HAVUZLU SİTE***DENİZE 800 M***MASRAFSIZ­***TRİPLEX***,210,4+1,675.000 TL,03 Ağustos 2020,Davutlar
846003684,Daire,DAVUTLAR MERKEZDE SATILIK HAVUZLU SITE DE LUKS DAIRE,65,1+1,225.000 TL,31 Temmuz 2020,Davutlar
846171449,Daire,GÜZEL ÇAMLI KAYNAK EVLERDE SATILIK DAİRE,127,3+1,330.000 TL,02 Ağustos 2020,Güzelçamlı Mh.
581034937,Yazlık,FIRSAT 1+1 DENİZE100M SIFIR LÜKS DAİRELER,60,1+1,420.000 TL,19 Temmuz 2020,Güzelçamlı Mh.
791907793,Residence,MEDSER YAPIDAN LÜKS BEYLERBEYİ RESIDENCE,85,2+1,490.000 TL,19 Temmuz 2020,Davutlar
847786908,Müstakil Ev,Sahibinden Satılık triplex yazlık,200,3+1,650.000 TL,06 Ağustos 2020,Davutlar
843134410,Yazlık,BLACK'den***DENİZE YAKIN***HAV­UZLU***ÖZEL OTOPARKLI**­*DUBLEX***,180,2+1,630.000 TL,21 Temmuz 2020,Davutlar
844170446,Yazlık,GÜZELÇAMLIDA DENİZE 600M. SATILIK DAİRE 250.000TL,85,2+1,250.000 TL,25 Temmuz 2020,Güzelçamlı Mh.
842639321,Daire,KUŞADASI DAVUTLARDA SATILIK 3+1 DAİRE,120,3+1,280.000 TL,19 Temmuz 2020,Davutlar
849811570,Yazlık,Kuşadası Davutlar,75,1+1,280.000 TL,12 Ağustos 2020,Davutlar
844810114,Daire,FİLİZ EMLAKTAN KÖŞE MERKEZ DE SATILIK 2+1 DAİRE...,95,2+1,340.000 TL,27 Temmuz 2020,Davutlar
832128167,Yazlık,**HAKAN dan **KÖŞE KONUM** SAHILE ILK SITE ** KACMAZ FIRSAT**,150,2+1,575.000 TL,18 Temmuz 2020,Davutlar
842110979,Müstakil Ev,Doğayla iç içe merkeze çok yakın masrafsız,200,5+1,650.000 TL,17 Temmuz 2020,Davutlar
842292173,Daire,ACİL SATILIK 2+1 EŞYALI DAİRE ÇARŞI İÇERİSİNDE,96,2+1,274.000 TL,18 Temmuz 2020,Davutlar
838927209,Daire,GÜZELÇMALIDA MİLLİ PARKIN ORMANLARI İLE İÇ İÇE DAİRE,95,2+1,475.000 TL,08 Ağustos 2020,Güzelçamlı Mh.
842918946,Daire,KUŞADASI GÜZELÇAMLI'DA DENİZE 100 M MESAFEDE DUBLEKS YENİ DAİRE,145,2+1,675.000 TL,20 Temmuz 2020,Güzelçamlı Mh.
843102519,Yazlık,KUŞADASI DAVUTLAR SAHİLİNDE HAVUZLU YAZLIK VİLLA,95,2+1,660.000 TL,21 Temmuz 2020,Davutlar
845688005,Daire,KUŞADASI DAVUTLAR MERKEZDE SATILIK 1+1 Daire,65,1+1,218.000 TL,30 Temmuz 2020,Davutlar
770799990,Daire,DAVUTLAR MERKEZDE DOĞALGAZLI 3+1 SIFIR DAİRE,115,3+1,310.000 TL,04 Ağustos 2020,Davutlar
849016023,Daire,KUŞADASI DAVUTLAR DA ARA KAT ACİL SATILIK YAZLIK DAİRE,100,2+1,267.000 TL,10 Ağustos 2020,Davutlar
837990925,Yazlık,DAVUTLARA 1KM 3+1 TRIPLEX SATILIK TAŞ EV,220,3+1,414.000 TL,06 Ağustos 2020,Davutlar
838066458,Daire,KUSADASİ DAVUTLAR MERKEZ DE SİFİR DAİRE,128,3+1,255.000 TL,04 Ağustos 2020,Davutlar
846832067,Daire,Kuşadası Davutlarda merkezi konumda 1+1 daire,65,1+1,180.000 TL,03 Ağustos 2020,Davutlar
839198055,Daire,GÜR EMLAK'TAN DAVUTLAR MERKEZDE 2+1 LÜX DAİRELER,95,2+1,290.000 TL,09 Ağustos 2020,Davutlar
834252450,Yazlık,HAKAN EMLAKTAN 5+1 HAVUZ KAÇIRILMIYACAK FIRSAT,350,5+1,700.000 TL,01 Ağustos 2020,Davutlar
843398515,Daire,YENİ YUVAM'DAN SATILIK 160M2 3+1 DAİRE,160,3+1,390.000 TL,22 Temmuz 2020,Davutlar
844935818,Daire,FİLİZ EMLAKTAN MERKEZDE GENİŞ 2+1...,115,2+1,342.000 TL,27 Temmuz 2020,Davutlar
791474730,Daire,BEYLERBEYİ PRESTIJPARK,120,3+1,550.000 TL,15 Temmuz 2020,Davutlar
835437104,Yazlık,*MİS* EMLAKTAN KUŞADASINDA DAVUTLARDA SAHİLE 150 MT YAZLIK,265,4+1,625.000 TL,25 Temmuz 2020,Davutlar
829733613,Daire,COLDWELL BANER ADA GAYRİMENKUL GÜVENCESİYLE,150,4+1,350.000 TL,13 Ağustos 2020,Davutlar
839986117,Villa,Kuşadası Güzelçamlı'da Satılık 3+1 Villa,250,3+1,625.000 TL,11 Ağustos 2020,Güzelçamlı Mh.
844847743,Daire,KUŞADASI GÜZELÇAMLI'DA DENİZE 100 M MESAFEDE BAHÇELİ YENİ DAİRE,55,1+1,475.000 TL,28 Temmuz 2020,Güzelçamlı Mh.
824037696,Yazlık,Deniz manzaralı eşyalı 1+1 yazlık,60,1+1,255.000 TL,01 Ağustos 2020,Davutlar
842649599,Daire,Kuşadası - Güzelçamlı'da 3+1 Satılık Daire,110,3+1,500.000 TL,19 Temmuz 2020,Güzelçamlı Mh.
839491431,Yazlık,MYKANGURU'DAN SATILIK KUŞADASI 'DA 2+1 100M² DUBLEKS YAZLIK,100,2+1,575.000 TL,08 Ağustos 2020,Davutlar
618405228,Daire,GÜZELÇAMLIDA ACİL SATILIK HAVUZLU SİTE,100,2+1,349.000 TL,27 Temmuz 2020,Davutlar
820632776,Yazlık,MİS*den***DENİZE*­*450m**MASRAFSIZ** ÖNÜ*AÇIK**TRPLEXX,180,3+1,650.000 TL,10 Ağustos 2020,Güzelçamlı Mh.
839497204,Yazlık,KUŞADASI GÜZELÇAMLI SAHİLDE DENİZE YAKIN 3+1 SİTE İÇİ YAZLIK,150,3+1,550.000 TL,08 Ağustos 2020,Güzelçamlı Mh.
791675354,Residence,MEDSER İNŞAATTAN BEYLERBEYİ PRESTIJPARK,80,2+1,490.000 TL,19 Temmuz 2020,Davutlar
846162526,Yazlık,Satılık yazlık fiyatı 520000 TL,98,3+1,520.000 TL,01 Ağustos 2020,Güzelçamlı Mh.
843352890,Daire,ara kat dublex,120,3+1,230.000 TL,22 Temmuz 2020,Davutlar
842790407,Villa,SAHİL SİTELERİNDE YOLUN ALTINDA BAHCELİ VİLLA,165,4+1,699.000 TL,20 Temmuz 2020,Davutlar
849607506,Daire,DAVUTLAR MERKEDE KAPALI OTOPARKLI DAİRE,75,2+1,285.000 TL,12 Ağustos 2020,Davutlar
843619465,Daire,yalı emlaktan satlık merkezde daire,140,3+1,340.000 TL,23 Temmuz 2020,Davutlar
842367502,Daire,Deniz manzaralı daire,80,2+1,310.000 TL,18 Temmuz 2020,Güzelçamlı Mh.
845312060,Daire,Kuşadası davutlar merkezde satılık 1+1 daire,60,1+1,165.000 TL,29 Temmuz 2020,Davutlar
847702755,Daire,KUŞADASI DAVUTLAR MH 3+1 OLUŞAN 184 M2 SATILIK DAİRE.,190,3+1,250.000 TL,06 Ağustos 2020,Davutlar
841787421,Daire,GÜZELÇAMLI da Tertemiz full yapili masrafsiz daire,98,2+1,350.000 TL,16 Temmuz 2020,Güzelçamlı Mh.
832141501,Yazlık,KUŞADASINDA SIFIR HAVUZLU SITEDE DENIZ MANZARALI DAIRELER,110,2+1,385.000 TL,19 Temmuz 2020,Davutlar
839211935,Daire,Kuşadası Davutlar da Beylerbeyinde 2+1 arakat lux daire,85,2+1,450.000 TL,07 Temmuz 2020,Davutlar
835266864,Yazlık,KUŞADASI DENİZE 200 mt 3+1 YAZLIK VİLLA,120,3+1,650.000 TL,26 Temmuz 2020,Davutlar
845728646,Yazlık,*MİS* EMLAKTAN KUŞADASINDA MÜSTAKİL HAVUZLU DOĞAYLA İÇİÇE YAZLIK,285,3+1,700.000 TL,30 Temmuz 2020,Güzelçamlı Mh.
842907427,Daire,Kuşadası Davutlar,73,1+1,225.000 TL,20 Temmuz 2020,Davutlar
850004032,Daire,1+1dairemiz,60,1+1,185.000 TL,13 Ağustos 2020,Davutlar
799940294,Daire,KUŞADASI DAVUTLAR MH 3+1 ACİL SATILIK DAİRE.,127,3+1,247.000 TL,09 Ağustos 2020,Davutlar
849038437,Daire,Boral yapıdan satlık 2+1,200,2+1,250.000 TL,10 Ağustos 2020,Davutlar
726388650,Daire,cadde üzerinde sıfır fuul eşyali araç takası da olur,125,3+1,350.000 TL,25 Ağustos 2019,Davutlar
843677284,Residence,Aydin/Davutlar da Lüks 3+1 Residence emsali olmayan ev,120,3+1,420.000 TL,23 Temmuz 2020,Davutlar
838335634,Daire,kuşadası iki çeşmelik de 2+1 daire,130,2+1,290.000 TL,08 Ağustos 2020,Davutlar
846781361,Daire,GÜZELÇAMLI' DA PANAROMİK DENİZ MANZARALI DAİRE,150,3+1,460.000 TL,03 Ağustos 2020,Güzelçamlı Mh.
580528774,Daire,MEDSER İNŞAATTAN LÜX DAİRELER,85,2+1,490.000 TL,11 Ağustos 2020,Davutlar
848654148,Yazlık,KUŞADASI SOĞUCAKTA SATILIK TEK MÜSTAKİL YAZLIK,180,4+1,650.000 TL,09 Ağustos 2020,Davutlar
849341667,Daire,HAZAR GAYRİMENKULDEN KELEPİR 2+1 DAİREYİ GÖRMEDEN KARAR VERMEYİN,96,2+1,229.000 TL,11 Ağustos 2020,Davutlar
843588405,Daire,SİFİR 240 BİN son 2daire,90,2+1,240.000 TL,23 Temmuz 2020,Davutlar
800987700,Yazlık,Kuşadası Davutlar 4+1 denize 500m yazlık,180,4+1,660.000 TL,26 Temmuz 2020,Davutlar
839798406,Daire,KUSADASI DAVUTLAR MAH DE 3+1 TAM MERKEZDE SATILIK DAIRE,140,3+1,337.000 TL,10 Ağustos 2020,Davutlar
849601319,Daire,KUŞADASI DAVUTLAR MERKEZDE SIFIR 1+1 ARA KATTA HAVUZLU DAİRE,62,1+1,330.000 TL,12 Ağustos 2020,Davutlar
847483929,Daire,Boral Yapı Nurcan Keleş'ten satılık 3+1 daire,150,3+1,255.000 TL,05 Ağustos 2020,Davutlar
846864406,Daire,Kuşadası Davutlar da SÜPER Satılık DAİRE,60,1+1,215.000 TL,03 Ağustos 2020,Davutlar
829044744,Daire,SAHİL KASABASINDA 2+1 DAİRE,75,2+1,285.000 TL,12 Ağustos 2020,Güzelçamlı Mh.
842928365,Villa,DAVUTLAR SAHİLINDE 3+1 TRİPLEX VİLLA,210,3+1,495.000 TL,20 Temmuz 2020,Güzelçamlı Mh.
844543339,Daire,kuşadası davutlar mevkinde satılık daire,100,2+1,237.000 TL,26 Temmuz 2020,Davutlar
849737451,Yazlık,GÜZELÇAMLIDA 3+1 AZ MASRAFLI YAZLIK,250,3+1,575.000 TL,12 Ağustos 2020,Güzelçamlı Mh.
796737443,Daire,YENİ YUVAM'DAN SATILIK LÜX DAİRELER,90,2+1,290.000 TL,23 Temmuz 2020,Davutlar
577531243,Daire,MEDSER YAPIDAN HAYALLERİNİZDEKİ LUKS DAIRELER,85,2+1,490.000 TL,15 Temmuz 2020,Davutlar
848781600,Daire,GÜZELÇAMLI MERKEZDE ACİL SATILIK 3 YILLIK DAİRE,75,2+1,259.000 TL,09 Ağustos 2020,Güzelçamlı Mh.
840663632,Daire,3+1dairemiz,145,3+1,275.000 TL,11 Ağustos 2020,Davutlar
835393602,Yazlık,BLACK'den***DENİZE 450 M***TEK MÜSTAKİL***GENİŞ BAHÇE***TRİPLEX,330,3+1,700.000 TL,25 Temmuz 2020,Güzelçamlı Mh.
842054664,Daire,KUŞADASI DAVUTLAR MERKEZDE HAVUZLU SİTE 3+1 ÇATI DUBLEKS DAİRE,150,3+1,345.000 TL,17 Temmuz 2020,Davutlar
848729013,Daire,KUŞADASI DAVUTLAR HAVUZLU SİTE 1+1 SATILIK YENİ DAİRE,65,1+1,275.000 TL,09 Ağustos 2020,Davutlar
844117216,Yazlık,"DAVUTLAR SAHİLİNDE HAVUZLU SİTEDE, DENİZE YAKIN 3+1 YAZLIK",120,3+1,575.000 TL,25 Temmuz 2020,Davutlar
835839583,Müstakil Ev,MUHTEŞEM TATİL BELDESİ KUŞADASI DAVUTLARDA MÜSTAKİL 5+1,241,5+1,369.000 TL,08 Ağustos 2020,Davutlar
834121362,Yazlık,yalı emlaktan satlık havuzlu yazlık,150,5+1,640.000 TL,21 Temmuz 2020,Davutlar
782410021,Yazlık,Kuşadası Güzelçamlı da müstakil büyük Bahçeli sıfır yazlık,280,4+1,700.000 TL,03 Ağustos 2020,Güzelçamlı Mh.
832981683,Daire,KUŞADASI DAVUTLAR MERKEZDE SATILIK SIFIR 2+1 DAİRE,85,2+1,240.000 TL,18 Temmuz 2020,Davutlar
847711588,Daire,HAKANDAN SATILIK SIFIR 3+1 ARAKAT DAİRE,125,3+1,315.000 TL,06 Ağustos 2020,Davutlar
836785845,Daire,Kuşadası satılık havuzlu sitede 2+1 Ebeveynli arakat daire,90,2+1,385.000 TL,30 Temmuz 2020,Davutlar
841779419,Daire,satılık daire,145,3+1,270.000 TL,16 Temmuz 2020,Davutlar
809870074,Daire,DAVUTLAR MERKEZ'DE HAVUZLU SİTE'DE 3+1 AÇIK TERASLI DUBLEX DAİRE,140,3+1,370.000 TL,04 Ağustos 2020,Davutlar
835440261,Daire,DAVUTLAR MERKEZDE TEMELDEN CADDE ÜZERİ 3+1 LÜKS ÇATI DUBLEXİ,145,3+1,350.000 TL,07 Ağustos 2020,Davutlar
841734600,Daire,kuşadasi davutlar merkezde 3+1 daire,95,3+1,290.000 TL,16 Temmuz 2020,Davutlar
803800930,Daire,kuşadası satılık havuzlu sitede 2+1 deniz manzaralı daire...,95,2+1,480.000 TL,30 Temmuz 2020,Güzelçamlı Mh.
849982286,Daire,3+1dairemız,165,3+1,400.000 TL,13 Ağustos 2020,Davutlar
835030030,Daire,DAVUTLARLAR MERKEZDE ARAKAT KAPALI OTO PARKLI 2+1 SATILIK DAİRE,95,2+1,290.000 TL,26 Temmuz 2020,Davutlar
842133509,Daire,KUŞADASI DAVUTLAR DA HAVUZLU SİTE İÇİ DAİRE LER,55,1+1,200.000 TL,17 Temmuz 2020,Davutlar
828145061,Daire,KUŞADASI DAVUTLAR MERKEZ FIRSAT 2+1 SATILIK 1. KATTA YENİ BİNADA,85,2+1,235.000 TL,05 Ağustos 2020,Davutlar
450129987,Daire,FULL DENİZ VE DOĞA MANZARALI SIFIR LÜKS RESİDANCE,140,2+1,450.000 TL,19 Temmuz 2020,Güzelçamlı Mh.
849735284,Yazlık,Kuşadası Güzelçamlı Sahil Sitelerinde Bahçeli 3+1 Triblex Yazlık,110,3+1,570.000 TL,12 Ağustos 2020,Güzelçamlı Mh.
835383765,Villa,GÜZELÇAMLI'DA DENİZE 300 m MESAFEDE ÖNÜ KAPANMAZ HAVUZLU SİTEDE,110,2+1,549.000 TL,29 Temmuz 2020,Güzelçamlı Mh.
847786916,Daire,ARİA'DAN DAVUTLAR MERKEZDE UYGUN FIYATLI 2+1 DAIRE,85,2+1,260.000 TL,06 Ağustos 2020,Davutlar
848051261,Daire,GÜZELÇAMLIDA DENİZE YAKIN UYGUN FİYATA YAZLIK,120,3+1,590.000 TL,07 Ağustos 2020,Güzelçamlı Mh.
849296284,Yazlık,denize 250 metre sıfır yazlık,100,2+1,475.000 TL,11 Ağustos 2020,Davutlar
840767563,Yazlık,DENİZE 250 METRE SAHİL SİTELERİNDE FERAH 2+1 YAZLIK DAİRE,95,2+1,475.000 TL,12 Ağustos 2020,Davutlar
838994514,Daire,KUŞADASI DAVUTLAR MERKEZDE MERKEZİ ISITMALI 3+1 SATILIK DAİRE,120,3+1,315.000 TL,08 Ağustos 2020,Davutlar
844774894,Daire,KUŞADASI DAVUTLARDA SIFIR 1+1 EŞYALI SATILIK DAİRE,60,1+1,173.000 TL,27 Temmuz 2020,Davutlar
841514809,Daire,80 mt2 havuzlu sitede sifir daire,80,2+1,300.000 TL,15 Temmuz 2020,Davutlar
825595529,Daire,Kuşadası Davutlarda Önü Kapanmaz Kapalı Mutfak Daire Seçenekleri,130,3+1,325.000 TL,03 Ağustos 2020,Davutlar
838187525,Daire,Davutlar Sahiline 2.Site de 2+1 DAİRE,80,2+1,365.000 TL,06 Ağustos 2020,Davutlar
843191032,Daire,ACİL SATİLİK CATİDUBLES DENİZ MANZARALİ,200,3+1,365.000 TL,21 Temmuz 2020,Davutlar
847034806,Daire,ACİL İHTİYAÇTAN SATILIK 3+1 DAİRE,130,3+1,225.000 TL,04 Ağustos 2020,Davutlar
844276189,Daire,Davutlar Merkezde Otogar Arkası Adalife Sitesinde Satılık Daire,50,1+1,205.000 TL,25 Temmuz 2020,Davutlar
848354748,Daire,FİLİZ EMLAK SATILIK GENİŞ FERAH 2+1 DAİRE,105,2+1,309.000 TL,08 Ağustos 2020,Davutlar
704165498,Daire,Medser Yapıdan Yeni Proje; YEŞİL VADİ KONAKLARI,85,2+1,350.000 TL,11 Ağustos 2020,Davutlar
813409613,Daire,sahibinden satılık 3+1 daire,115,3+1,420.000 TL,18 Nisan 2020,Güzelçamlı Mh.
836519089,Yazlık,Kuşadası Satılık Geniş Bahçeli Masrafsız 4+1 Yazlık,160,4+1,720.000 TL,29 Temmuz 2020,Davutlar
831500925,Daire,FİLİZ EMLAKTAN SÜPER BİR 2+1 DAİRE,85,2+1,335.000 TL,12 Ağustos 2020,Davutlar
830055152,Yazlık,MİS DEN DENİZE 300 METRDE GENİŞ BAHÇELİ VERANDALI SATILIK YAZLIK,250,3+1,630.000 TL,05 Ağustos 2020,Davutlar
835796183,Daire,KUSADASİ DAVUTLAR MERKEZ DE,130,2+1,275.000 TL,01 Ağustos 2020,Davutlar
844531106,Daire,GÜZELÇAMLI/K­UŞADASI'NDA DENİZ/DAĞ/ORMAN MANZARALI 2+1 DAİRE,90,2+1,395.000 TL,26 Temmuz 2020,Güzelçamlı Mh.
835741026,Daire,kuşadası davutlar sahilde,85,2+1,425.000 TL,26 Temmuz 2020,Davutlar
844190755,Daire,"DAVUTLARDA GENİŞ,FERAH SATILIK LÜKS DAİRE",110,2+1,350.000 TL,25 Temmuz 2020,Davutlar
845377529,Daire,KUŞADASI DAVUTLARDA 1+1 ARA KAT ŞOK FİYAT DAİRE,60,1+1,168.000 TL,29 Temmuz 2020,Davutlar
707188246,Yazlık,DAVUTLAR SEVGİ PLAJI YAKININDA HAVUZLU SİTEDE SAHİBİNDEN,200,4+1,570.000 TL,06 Ağustos 2020,Davutlar
817510731,Daire,"KUŞADASI DAVUTLAR,DA FERAH AÇIK DAİRE...",95,2+1,275.000 TL,09 Ağustos 2020,Davutlar
836131459,Daire,DAVUTLAR MERKEZDE KAPALI OTOPARKLI ÖNÜ AÇIK SATILIK 2+1 DAİRE,85,2+1,270.000 TL,27 Temmuz 2020,Davutlar
838304491,Daire,ARİA'DAN KUSADASI DAVUTLARDA 4+1 LUKS DUBLEKS,225,4+1,495.000 TL,04 Ağustos 2020,Davutlar
841307917,Daire,2+1 dairemiz,95,2+1,235.000 TL,15 Temmuz 2020,Davutlar
845661740,Daire,MET EMLAKTAN Davutlarda Merkezi Konunlu 4+1 Cati Dubleks,150,4+1,425.000 TL,30 Temmuz 2020,Davutlar
847760176,Daire,KUŞADASI DAVUTLAR'DA YATIRIMA UYGUN SATILIK SIFIR 1+1 DAİRE,60,1+1,175.000 TL,06 Ağustos 2020,Davutlar
821748931,Yazlık,"Kuşadası Güzelçamlı'da, 1+1 tertemiz eşyalı yazlık",60,1+1,350.000 TL,15 Mayıs 2020,Güzelçamlı Mh.
839999523,Daire,GÜZELÇAMLI MİLLİ PARK VE DENİZE YÜRÜYÜŞ MESAFESİNDE 3+1 YAZLIK,150,3+1,450.000 TL,09 Ağustos 2020,Güzelçamlı Mh.
786320571,Yazlık,MİS**DEN**340m2 ARSA İÇİNDE SIFIR TEK MÜSTAKİL VİLLA,220,3+1,700.000 TL,05 Ağustos 2020,Davutlar
842583723,Daire,DAVUTLAR MERKEZİ KONUMDA GENİŞ BALKONLU 1+1 DAİRE KAÇMAZ,65,1+1,204.000 TL,19 Temmuz 2020,Davutlar
847034895,Daire,Davutlar Miilipark yolu üstünde satılık arakat daire sıfır,91,2+1,380.000 TL,04 Ağustos 2020,Davutlar
842354398,Daire,DENİZLİ EMLAK OFİSİNDEN SATILIK 2+1 AYRI MUTFAKLI UYGUN DAİRE,100,2+1,255.000 TL,18 Temmuz 2020,Davutlar
838715880,Daire,DENİZLİ EMLAK OFİSİNDEN 1+1 SATILIK DAİRE,50,1+1,187.000 TL,07 Ağustos 2020,Davutlar
838578501,Daire,0 64 krediye uygun 2+1,110,2+1,250.000 TL,04 Ağustos 2020,Davutlar
835168339,Daire,YENİ YUVAM'DAN SATILIK DAİRE,155,3+1,275.000 TL,24 Temmuz 2020,Davutlar
849028251,Yazlık,Aysel'den Nazilli Pazari Cevresinde 3+1 Yazlık,210,3+1,625.000 TL,10 Ağustos 2020,Davutlar
844744324,Daire,ACİL İHTİYAÇTAN SATİLİK DAİRE,80,2+1,260.000 TL,27 Temmuz 2020,Davutlar
837983009,Daire,KUŞADASI DAVUTLAR MH YÜKSEK GİRİŞ 1 KAT SATILIK DAİRE.,55,1+1,175.000 TL,07 Ağustos 2020,Davutlar
842234042,Daire,sahibinden kapalı mutfak 2+1,110,2+1,205.000 TL,18 Temmuz 2020,Davutlar
835542810,Daire,MET EMLAKTAN Guzelcamlida Denize 650 mt Sifir 1+1 Firsati,50,1+1,235.000 TL,25 Temmuz 2020,Güzelçamlı Mh.
822604928,Daire,PIRIL PIRIL 3+1 GENİŞ DAİRE KAÇIRMAYIN,145,3+1,230.000 TL,23 Temmuz 2020,Davutlar
841306874,Daire,2+1dairemiz,90,2+1,220.000 TL,15 Temmuz 2020,Davutlar
782771303,Daire,NK Emlaktan Kuşadasi Davutlar da 3+1 daire,130,3+1,300.000 TL,29 Temmuz 2020,Davutlar
847432420,Daire,KUŞADASI DAVUTLARDA SATILIK 175 M2 SIFIR MANZARALI DUBLEKS DAİRE,175,3+1,360.000 TL,05 Ağustos 2020,Davutlar
796414122,Yazlık,"Kuşadası Nazilli pazarına yakın.manzar­alı,havuzlu, triblex yazlı",180,4+1,539.000 TL,10 Ağustos 2020,Davutlar
833401862,Daire,KUŞADASINDA KAÇIRILMIYCAK FIRSAT,95,2+1,295.000 TL,01 Ağustos 2020,Davutlar
838232891,Daire,kuşadası davutlar merkezde sıfır 1+1,70,1+1,225.000 TL,08 Ağustos 2020,Davutlar
